Geo. State,Type,Status,Submitted Date,Nominator,LD Summary,Subdivision,data_pulled_at
UT,O&G Nomination (EOI),Pending,03/16/2020,Jones Lease Service,UT T0350S-R0130W SALT LAKE MER Section: 036,"W2NE,NW,E2SW EXCLUDING PATENTED MINING CLAIMS",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,03/02/2020,Ram Land Services,UT T0150S-R0020E SALT LAKE MER Section: 023,"N2SE, SESE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,03/02/2020,Ram Land Services,UT T0150S-R0020E SALT LAKE MER Section: 024,1-4,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,03/02/2020,Ram Land Services,UT T0150S-R0020E SALT LAKE MER Section: 024,W2W2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,03/02/2020,Ram Land Services,UT T0180S-R0020E SALT LAKE MER Section: 004,"3,4",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,03/02/2020,Ram Land Services,UT T0180S-R0020E SALT LAKE MER Section: 004,"S2NW,SW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,03/02/2020,Ram Land Services,UT T0180S-R0020E SALT LAKE MER Section: 006,SW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,02/21/2020,Nominator,UT T0200S-R0010W SALT LAKE MER Section: 017,NWNW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,02/28/2020,Nominator,UT T0250S-R0010W SALT LAKE MER Section: 026,"SWNW, W2SW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 010,"NE, N2NW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 011,NW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0200E SALT LAKE MER Section: 003,2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0200E SALT LAKE MER Section: 004,NWSW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0200E SALT LAKE MER Section: 005,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unable to Process: Surface Owner Information,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0200E SALT LAKE MER Section: 008,NE,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0230S-R0190E SALT LAKE MER Section: 031,E2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 003,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 004,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 005,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 007,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 008,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 009,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 010,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 011,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 012,SW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 013,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 014,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 015,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 017,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 018,"N2, N2SW, SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 020,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 021,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 022,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 023,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 024,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 025,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 026,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 027,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 028,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 029,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 033,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 034,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0170E SALT LAKE MER Section: 035,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 001,W2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 010,E2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 011,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 012,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 013,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 014,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 015,E2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 018,SW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 019,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 020,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 021,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 022,E2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 023,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 024,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 025,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 026,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 027,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 028,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 029,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 030,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 031,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 033,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 034,N2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0180E SALT LAKE MER Section: 035,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 003,W2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 004,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 005,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 006,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 007,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 008,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 009,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 010,W2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 014,N2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 014,S2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 015,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 017,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 018,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 019,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 020,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 021,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 022,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 023,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 024,S2,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 025,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 028,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 029,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 030,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 031,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 033,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 034,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/20/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0240S-R0190E SALT LAKE MER Section: 035,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0172E SALT LAKE MER Section: 001,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0172E SALT LAKE MER Section: 003,1-15,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0172E SALT LAKE MER Section: 003,SE,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0172E SALT LAKE MER Section: 004,"9-11, 14-16",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0172E SALT LAKE MER Section: 011,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0172E SALT LAKE MER Section: 012,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0172E SALT LAKE MER Section: 013,"N2, N2SE, SESE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0190E SALT LAKE MER Section: 001,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0190E SALT LAKE MER Section: 003,"1-9, 11, 12",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0190E SALT LAKE MER Section: 003,"SW, S2SE, NESE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0190E SALT LAKE MER Section: 004,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/21/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0190E SALT LAKE MER Section: 005,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 004,9,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 010,"N2SENW, N2NESE, SENESE, NENWSE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 011,"E2, N2SW, N2,SW, N2SWSW, SESWSW, SESW",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 013,ALL SUBDIVISIONS,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 014,"NE, N2NENW, SENENW, E2SE, N2NWSE, SENWSE, NESWSE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0250S-R0200E SALT LAKE MER Section: 024,"N2NE, N2SWNE, SESWNE, SENE, N2NW, NESE, N2SESE, SESESE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,02/26/2020,"Milestone Consulting, Inc.",UT T0260S-R0070E SALT LAKE MER Section: 008,THE PORTION OF THE S2 THAT'S NORTH OF THE LOWER LAST CHANCE WILDERNESS AREA BOUNDARY,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,02/26/2020,"Milestone Consulting, Inc.",UT T0260S-R0070E SALT LAKE MER Section: 009,"THE PORTION OF THE S2NW, NENW, AND NWSW NORTH OF THE LOWER LAST CHANCE WILDERNESS AREA BOUNDARY",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,02/26/2020,"Milestone Consulting, Inc.",UT T0260S-R0070E SALT LAKE MER Section: 018,"n2nene, senwne, nwswne, sesenw, nenesw, s2nesw, n2swsw, swswsw, THE PORTION NORTH OF THE LOWER LAST CHANCE WILDERNESS AREA BOUNDARY",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 025,SWSWSW,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 026,"S2NESW, SENWSW, S2SW, SWNESE, S2NWSE, S2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 027,"NESESE, S2SESE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 034,ALL EXCEPTING NATL PK,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,Prairie Hills Oil and Gas L.L.C.,UT T0260S-R0180E SALT LAKE MER Section: 035,ALL EXCEPTING NATL PK,2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0260S-R0190E SALT LAKE MER Section: 031,"S2SW, S2N2SE, S2SE",2020-04-29T20:22:32Z
UT,O&G Nomination (EOI),Unavailable: Closed to Leasing,01/22/2020,"Prairie Hills Oil and Gas, L.L.C.",UT T0270S-R0200E SALT LAKE MER Section: 003,"1, 3-8",2020-04-29T20:22:32Z
