"geo__state","type","status","submitted_date","nominator","ld_summary","subdivision","plssid","frstdivtxt","frstdivno"
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 030","1-4","UT260240S0020W0","Section",30
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0240S-R0020W SALT LAKE MER Section: 030","NE, E2NW, E2SW, N2SE, SWSE","UT260240S0020W0","Section",30
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0240S-R0030W SALT LAKE MER Section: 025","NE, E2NW, S2","UT260240S0030W0","Section",25
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0240S-R0030W SALT LAKE MER Section: 026","SESE","UT260240S0030W0","Section",26
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0240S-R0030W SALT LAKE MER Section: 035","E2NE, NESE, S2SE","UT260240S0030W0","Section",35
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0170E SALT LAKE MER Section: 001","ALL SUBDIVISIONS","UT260240S0170E0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0170E SALT LAKE MER Section: 012","N2, SE","UT260240S0170E0","Section",12
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0170E SALT LAKE MER Section: 018","4","UT260240S0170E0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0170E SALT LAKE MER Section: 018","SESW","UT260240S0170E0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 001","3, 4","UT260240S0180E0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 001","S2NW, SW","UT260240S0180E0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 003","ALL SUBDIVISIONS","UT260240S0180E0","Section",3
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 004","ALL SUBDIVISIONS","UT260240S0180E0","Section",4
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 005","ALL SUBDIVISIONS","UT260240S0180E0","Section",5
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 006","ALL SUBDIVISIONS","UT260240S0180E0","Section",6
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 007","ALL SUBDIVISIONS","UT260240S0180E0","Section",7
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 008","ALL SUBDIVISIONS","UT260240S0180E0","Section",8
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 009","ALL SUBDIVISIONS","UT260240S0180E0","Section",9
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 010","W2","UT260240S0180E0","Section",10
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 015","W2","UT260240S0180E0","Section",15
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 017","ALL SUBDIVISIONS","UT260240S0180E0","Section",17
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 018","1, 2","UT260240S0180E0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 018","E2, E2NW","UT260240S0180E0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 022","W2","UT260240S0180E0","Section",22
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0180E SALT LAKE MER Section: 034","S2","UT260240S0180E0","Section",34
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0190E SALT LAKE MER Section: 003","1, 2","UT260240S0190E0","Section",3
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0190E SALT LAKE MER Section: 003","S2NE, SE","UT260240S0190E0","Section",3
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0190E SALT LAKE MER Section: 010","E2","UT260240S0190E0","Section",10
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0190E SALT LAKE MER Section: 011","ALL SUBDIVISIONS","UT260240S0190E0","Section",11
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0190E SALT LAKE MER Section: 012","ALL SUBDIVISIONS","UT260240S0190E0","Section",12
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0190E SALT LAKE MER Section: 013","ALL SUBDIVISIONS","UT260240S0190E0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-01-20,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0190E SALT LAKE MER Section: 024","N2","UT260240S0190E0","Section",24
"UT","O&G Nomination (EOI)","Pending",2020-01-21,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0200E SALT LAKE MER Section: 018","ALL SUBDIVISIONS","UT260240S0200E0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-01-21,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0200E SALT LAKE MER Section: 019","ALL SUBDIVISIONS","UT260240S0200E0","Section",19
"UT","O&G Nomination (EOI)","Pending",2020-01-21,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0200E SALT LAKE MER Section: 020","ALL SUBDIVISIONS","UT260240S0200E0","Section",20
"UT","O&G Nomination (EOI)","Pending",2020-01-21,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0200E SALT LAKE MER Section: 029","ALL SUBDIVISIONS","UT260240S0200E0","Section",29
"UT","O&G Nomination (EOI)","Pending",2020-01-21,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0200E SALT LAKE MER Section: 030","ALL SUBDIVISIONS","UT260240S0200E0","Section",30
"UT","O&G Nomination (EOI)","Pending",2020-01-21,"Prairie Hills Oil and Gas, L.L.C.","UT T0240S-R0200E SALT LAKE MER Section: 031","ALL SUBDIVISIONS","UT260240S0200E0","Section",31
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 001","1-4","UT260250S0010W0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 001","S2NE, S2NW, W2SW, SESW, SE","UT260250S0010W0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 003","1-3, 5","UT260250S0010W0","Section",3
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 003","S2NE, S2NW, N2SW, SESW, N2SE","UT260250S0010W0","Section",3
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 004","1-3","UT260250S0010W0","Section",4
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 004","S2NE, SENW, W2SW, SESW, N2SE, SESE","UT260250S0010W0","Section",4
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 009","E2","UT260250S0010W0","Section",9
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 010","NE, N2SW, SWSW","UT260250S0010W0","Section",10
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 011","1-6","UT260250S0010W0","Section",11
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 012","NENE, S2NE, W2, NESE, S2SE","UT260250S0010W0","Section",12
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 013","N2NE, SENE, NW, N2SW, SWSW, SE","UT260250S0010W0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 014","W2NE, SENE, W2, NESE, S2SW","UT260250S0010W0","Section",14
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 015","S2SE","UT260250S0010W0","Section",15
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 015","W2NW, W2SW","UT260250S0010W0","Section",15
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 022","1, 2","UT260250S0010W0","Section",22
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 022","E2, SESW","UT260250S0010W0","Section",22
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 023","N2NE, SWNE, W2NW, SENW, N2SW, SWSW, SE","UT260250S0010W0","Section",23
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Six For Six Land Services, Inc.","UT T0250S-R0010W SALT LAKE MER Section: 024","N2NE, SWNE, W2, W2SE","UT260250S0010W0","Section",24
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Nominator","UT T0250S-R0010W SALT LAKE MER Section: 025","W2NE, W2, W2SE","UT260250S0010W0","Section",25
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Nominator","UT T0250S-R0010W SALT LAKE MER Section: 026","NENE, S2NE, N2NW, SWNW, E2SW, SE","UT260250S0010W0","Section",26
"UT","O&G Nomination (EOI)","Pending",2020-02-28,"Nominator","UT T0250S-R0010W SALT LAKE MER Section: 035","NE, NENW, S2NW, SW, NESE, NWSE EXCEPTING SS4, W2SWSE, SESWSE, E2SESE","UT260250S0010W0","Section",35
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0250S-R0030W SALT LAKE MER Section: 001","ALL SUBDIVISIONS","UT260250S0030W0","Section",1
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0250S-R0030W SALT LAKE MER Section: 011","1-4","UT260250S0030W0","Section",11
"UT","O&G Nomination (EOI)","Pending",2020-03-02,"Ram Land Services","UT T0250S-R0030W SALT LAKE MER Section: 011","N2, W2SW, SESW","UT260250S0030W0","Section",11
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0250S-R0172E SALT LAKE MER Section: 013","SW, SWSE","UT260250S0172E0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 017","ALL SUBDIVISIONS","UT260250S0180E0","Section",17
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 018","ALL SUBDIVISIONS","UT260250S0180E0","Section",18
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 019","ALL SUBDIVISIONS","UT260250S0180E0","Section",19
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 020","ALL SUBDIVISIONS","UT260250S0180E0","Section",20
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 025","ALL SUBDIVISIONS","UT260250S0180E0","Section",25
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 026","ALL SUBDIVISIONS","UT260250S0180E0","Section",26
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 027","ALL SUBDIVISIONS","UT260250S0180E0","Section",27
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 028","ALL SUBDIVISIONS","UT260250S0180E0","Section",28
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 029","ALL SUBDIVISIONS","UT260250S0180E0","Section",29
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 030","ALL SUBDIVISIONS","UT260250S0180E0","Section",30
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 031","ALL SUBDIVISIONS","UT260250S0180E0","Section",31
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 032","S2SW","UT260250S0180E0","Section",32
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 033","ALL SUBDIVISIONS","UT260250S0180E0","Section",33
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 034","ALL SUBDIVISIONS","UT260250S0180E0","Section",34
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas L.L.C.","UT T0250S-R0180E SALT LAKE MER Section: 035","ALL SUBDIVISIONS","UT260250S0180E0","Section",35
"UT","O&G Nomination (EOI)","Pending",2020-01-21,"Prairie Hills Oil and Gas, L.L.C.","UT T0250S-R0190E SALT LAKE MER Section: 011","ALL SUBDIVISIONS","UT260250S0190E0","Section",11
"UT","O&G Nomination (EOI)","Pending",2020-01-21,"Prairie Hills Oil and Gas, L.L.C.","UT T0250S-R0190E SALT LAKE MER Section: 012","ALL SUBDIVISIONS","UT260250S0190E0","Section",12
"UT","O&G Nomination (EOI)","Pending",2020-01-21,"Prairie Hills Oil and Gas, L.L.C.","UT T0250S-R0190E SALT LAKE MER Section: 013","ALL SUBDIVISIONS","UT260250S0190E0","Section",13
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0250S-R0200E SALT LAKE MER Section: 004","1-8, 10-14","UT260250S0200E0","Section",4
"UT","O&G Nomination (EOI)","Pending",2020-01-22,"Prairie Hills Oil and Gas, L.L.C.","UT T0250S-R0200E SALT LAKE MER Section: 004","SW","UT260250S0200E0","Section",4
